Code,_StartTime,_EndTime,StartTime,EndTime,Type,Change
SG18,Sep 2006,Dec 2018,"£150,000","£242,500",2 Bedrooms,+62%
SG18,Sep 2006,Dec 2018,"£557,498","£654,995",5+ Bedrooms,+17%
SG18,Sep 2006,Dec 2018,"£269,995","£432,475",4 Bedrooms,+60%
SG2,Sep 2006,Dec 2018,"£174,995","£290,000",3 Bedrooms,+66%
SG2,Sep 2006,Dec 2018,"£124,950","£170,000",1 Bedroom,+36%
SG2,Sep 2006,Dec 2018,"£172,973","£307,475",All,+78%
SG2,Sep 2006,Dec 2018,"£156,748","£270,000",2 Bedrooms,+72%
SG2,Sep 2006,Dec 2018,"£475,000","£675,000",5+ Bedrooms,+42%
SG2,Sep 2006,Dec 2018,"£310,000","£499,998",4 Bedrooms,+61%
SG3,Sep 2006,Dec 2018,"£290,475","£400,000",3 Bedrooms,+38%
SG3,Sep 2006,Dec 2018,"£132,500","£220,000",1 Bedroom,+66%
SG3,Sep 2006,Dec 2018,"£318,000","£467,500",All,+47%
SG3,Sep 2006,Dec 2018,"£186,500","£290,000",2 Bedrooms,+55%
SG3,Sep 2006,Dec 2018,"£1,124,975","£950,000",5+ Bedrooms,-16%
SG3,Sep 2006,Dec 2018,"£550,000","£612,475",4 Bedrooms,+11%
SG4,Sep 2006,Dec 2018,"£245,000","£435,000",3 Bedrooms,+78%
SG4,Sep 2006,Dec 2018,"£124,995","£180,000",1 Bedroom,+44%
SG4,Sep 2006,Dec 2018,"£245,000","£415,000",All,+69%
SG4,Sep 2006,Dec 2018,"£191,248","£299,950",2 Bedrooms,+57%
SG4,Sep 2006,Dec 2018,"£622,500","£1,500,000",5+ Bedrooms,+141%
SG4,Sep 2006,Dec 2018,"£395,000","£622,500",4 Bedrooms,+58%
SG5,Sep 2006,Dec 2018,"£233,748","£400,000",3 Bedrooms,+71%
SG5,Sep 2006,Dec 2018,"£139,995","£200,000",1 Bedroom,+43%
SG5,Sep 2006,Dec 2018,"£234,995","£379,995",All,+62%
SG5,Sep 2006,Dec 2018,"£195,000","£299,995",2 Bedrooms,+54%
SG5,Sep 2006,Dec 2018,"£499,995","£700,000",5+ Bedrooms,+40%
SG5,Sep 2006,Dec 2018,"£349,950","£532,500",4 Bedrooms,+52%
SG6,Sep 2006,Dec 2018,"£191,248","£330,000",3 Bedrooms,+73%
SG6,Sep 2006,Dec 2018,"£109,973","£165,000",1 Bedroom,+50%
SG6,Sep 2006,Dec 2018,"£199,973","£327,475",All,+64%
SG6,Sep 2006,Dec 2018,"£162,000","£250,000",2 Bedrooms,+54%
SG6,Sep 2006,Dec 2018,"£682,500","£670,000",5+ Bedrooms,-2%
SG6,Sep 2006,Dec 2018,"£322,500","£537,500",4 Bedrooms,+67%
SG7,Sep 2006,Dec 2018,"£265,000","£425,000",3 Bedrooms,+60%
SG7,Sep 2006,Dec 2018,"£126,248","£102,500",1 Bedroom,-19%
SG7,Sep 2006,Dec 2018,"£245,000","£375,000",All,+53%
SG7,Sep 2006,Dec 2018,"£174,973","£285,000",2 Bedrooms,+63%
SG7,Sep 2006,Dec 2018,"£695,000","£850,000",5+ Bedrooms,+22%
SG7,Sep 2006,Dec 2018,"£389,950","£510,000",4 Bedrooms,+31%
SG8,Sep 2006,Dec 2018,"£239,995","£385,000",3 Bedrooms,+60%
SG8,Sep 2006,Dec 2018,"£132,500","£165,000",1 Bedroom,+25%
SG8,Sep 2006,Dec 2018,"£275,000","£425,000",All,+55%
SG8,Sep 2006,Dec 2018,"£185,975","£270,000",2 Bedrooms,+45%
SG8,Sep 2006,Dec 2018,"£575,000","£825,000",5+ Bedrooms,+43%
SG8,Sep 2006,Dec 2018,"£381,473","£595,000",4 Bedrooms,+56%
SG9,Sep 2006,Dec 2018,"£382,000","£425,000",3 Bedrooms,+11%
SG9,Sep 2006,Dec 2018,"£134,995","£499,500",1 Bedroom,+270%
SG9,Sep 2006,Dec 2018,"£425,000","£575,000",All,+35%
SG9,Sep 2006,Dec 2018,"£199,995","£450,000",2 Bedrooms,+125%
SG9,Sep 2006,Dec 2018,"£587,475","£900,000",5+ Bedrooms,+53%
SG9,Sep 2006,Dec 2018,"£455,000","£699,995",4 Bedrooms,+54%
SK1,Sep 2006,Dec 2018,"£139,950","£172,500",3 Bedrooms,+23%
SK1,Sep 2006,Dec 2018,"£75,000","£95,000",1 Bedroom,+27%
SK1,Sep 2006,Dec 2018,"£125,475","£129,950",All,+4%
SK1,Sep 2006,Dec 2018,"£117,250","£129,950",2 Bedrooms,+11%
SK1,Sep 2006,Dec 2018,-,-,5+ Bedrooms,-
SK1,Sep 2006,Dec 2018,"£154,975","£210,000",4 Bedrooms,+36%
SK10,Sep 2006,Dec 2018,"£209,000","£290,000",3 Bedrooms,+39%
SK10,Sep 2006,Dec 2018,"£119,950","£94,950",1 Bedroom,-21%
SK10,Sep 2006,Dec 2018,"£239,950","£425,000",All,+77%
SK10,Sep 2006,Dec 2018,"£169,950","£200,000",2 Bedrooms,+18%
SK10,Sep 2006,Dec 2018,"£850,000","£1,500,000",5+ Bedrooms,+76%
SK10,Sep 2006,Dec 2018,"£374,950","£522,500",4 Bedrooms,+39%
SK11,Sep 2006,Dec 2018,"£175,000","£249,950",3 Bedrooms,+43%
SK11,Sep 2006,Dec 2018,"£100,975","£96,500",1 Bedroom,-4%
SK11,Sep 2006,Dec 2018,"£165,000","£267,475",All,+62%
SK11,Sep 2006,Dec 2018,"£129,950","£161,975",2 Bedrooms,+25%
SK11,Sep 2006,Dec 2018,"£595,000","£849,950",5+ Bedrooms,+43%
SK11,Sep 2006,Dec 2018,"£322,475","£402,500",4 Bedrooms,+25%
SK12,Sep 2006,Dec 2018,"£232,250","£300,000",3 Bedrooms,+29%
SK12,Sep 2006,Dec 2018,"£124,975","£130,000",1 Bedroom,+4%
SK12,Sep 2006,Dec 2018,"£255,000","£350,000",All,+37%
SK12,Sep 2006,Dec 2018,"£188,725","£245,000",2 Bedrooms,+30%
SK12,Sep 2006,Dec 2018,"£570,000","£685,000",5+ Bedrooms,+20%
SK12,Sep 2006,Dec 2018,"£354,475","£445,000",4 Bedrooms,+26%
SK13,Sep 2006,Dec 2018,"£166,950","£201,500",3 Bedrooms,+21%
SK13,Sep 2006,Dec 2018,"£112,475","£114,950",1 Bedroom,+2%
SK13,Sep 2006,Dec 2018,"£161,700","£205,000",All,+27%
SK13,Sep 2006,Dec 2018,"£124,950","£148,225",2 Bedrooms,+19%
SK13,Sep 2006,Dec 2018,"£320,000","£539,950",5+ Bedrooms,+69%
SK13,Sep 2006,Dec 2018,"£265,500","£375,000",4 Bedrooms,+41%
SK14,Sep 2006,Dec 2018,"£159,950","£189,950",3 Bedrooms,+19%
SK14,Sep 2006,Dec 2018,"£99,950","£97,500",1 Bedroom,-2%
SK14,Sep 2006,Dec 2018,"£155,000","£179,999",All,+16%
SK14,Sep 2006,Dec 2018,"£119,950","£120,000",2 Bedrooms,+0%
SK14,Sep 2006,Dec 2018,"£372,500","£444,500",5+ Bedrooms,+19%
SK14,Sep 2006,Dec 2018,"£235,000","£290,000",4 Bedrooms,+23%
SK15,Sep 2006,Dec 2018,"£147,500","£150,000",3 Bedrooms,+2%
SK15,Sep 2006,Dec 2018,"£114,950","£95,000",1 Bedroom,-17%
SK15,Sep 2006,Dec 2018,"£152,500","£160,000",All,+5%
SK15,Sep 2006,Dec 2018,"£119,950","£119,995",2 Bedrooms,+0%
SK15,Sep 2006,Dec 2018,"£450,000","£480,000",5+ Bedrooms,+7%
SK15,Sep 2006,Dec 2018,"£249,950","£320,000",4 Bedrooms,+28%
SK16,Sep 2006,Dec 2018,"£147,975","£162,500",3 Bedrooms,+10%
SK16,Sep 2006,Dec 2018,-,-,1 Bedroom,-
SK16,Sep 2006,Dec 2018,"£145,000","£135,000",All,-7%
SK16,Sep 2006,Dec 2018,"£114,975","£115,000",2 Bedrooms,+0%
SK16,Sep 2006,Dec 2018,"£285,000","£400,000",5+ Bedrooms,+40%
SK16,Sep 2006,Dec 2018,"£220,000","£194,998",4 Bedrooms,-11%
SK17,Sep 2006,Dec 2018,"£199,995","£264,498",3 Bedrooms,+32%
SK17,Sep 2006,Dec 2018,"£97,950","£77,950",1 Bedroom,-20%
SK17,Sep 2006,Dec 2018,"£224,950","£235,000",All,+4%
SK17,Sep 2006,Dec 2018,"£167,475","£164,975",2 Bedrooms,-1%
SK17,Sep 2006,Dec 2018,"£369,998","£530,000",5+ Bedrooms,+43%
SK17,Sep 2006,Dec 2018,"£292,475","£334,975",4 Bedrooms,+15%
SK2,Sep 2006,Dec 2018,"£182,950","£230,000",3 Bedrooms,+26%
SK2,Sep 2006,Dec 2018,"£109,950","£117,475",1 Bedroom,+7%
SK2,Sep 2006,Dec 2018,"£184,450","£230,000",All,+25%
SK2,Sep 2006,Dec 2018,"£134,950","£167,500",2 Bedrooms,+24%
SK2,Sep 2006,Dec 2018,"£342,475","£410,000",5+ Bedrooms,+20%
SK2,Sep 2006,Dec 2018,"£249,950","£340,000",4 Bedrooms,+36%
SK22,Sep 2006,Dec 2018,"£169,950","£280,000",3 Bedrooms,+65%
SK22,Sep 2006,Dec 2018,"£95,450","£89,500",1 Bedroom,-6%
SK22,Sep 2006,Dec 2018,"£174,200","£237,500",All,+36%
SK22,Sep 2006,Dec 2018,"£149,700","£160,000",2 Bedrooms,+7%
SK22,Sep 2006,Dec 2018,"£485,000","£650,000",5+ Bedrooms,+34%
SK22,Sep 2006,Dec 2018,"£259,950","£480,000",4 Bedrooms,+85%
SK23,Sep 2006,Dec 2018,"£222,000","£250,000",3 Bedrooms,+13%
SK23,Sep 2006,Dec 2018,"£189,950","£45,000",1 Bedroom,-76%
SK23,Sep 2006,Dec 2018,"£229,950","£285,000",All,+24%
SK23,Sep 2006,Dec 2018,"£142,450","£163,998",2 Bedrooms,+15%
SK23,Sep 2006,Dec 2018,"£450,000","£699,975",5+ Bedrooms,+56%
SK23,Sep 2006,Dec 2018,"£337,500","£395,000",4 Bedrooms,+17%
SK3,Sep 2006,Dec 2018,"£167,950","£219,975",3 Bedrooms,+31%
SK3,Sep 2006,Dec 2018,"£95,000","£110,000",1 Bedroom,+16%
SK3,Sep 2006,Dec 2018,"£149,950","£182,500",All,+22%
SK3,Sep 2006,Dec 2018,"£124,950","£140,000",2 Bedrooms,+12%
SK3,Sep 2006,Dec 2018,"£325,000","£552,500",5+ Bedrooms,+70%
SK3,Sep 2006,Dec 2018,"£284,975","£329,950",4 Bedrooms,+16%
SK4,Sep 2006,Dec 2018,"£204,950","£282,500",3 Bedrooms,+38%
SK4,Sep 2006,Dec 2018,"£114,950","£110,000",1 Bedroom,-4%
SK4,Sep 2006,Dec 2018,"£199,950","£279,975",All,+40%
SK4,Sep 2006,Dec 2018,"£149,975","£191,250",2 Bedrooms,+28%
SK4,Sep 2006,Dec 2018,"£437,000","£575,000",5+ Bedrooms,+32%
SK4,Sep 2006,Dec 2018,"£320,000","£440,000",4 Bedrooms,+38%
SK5,Sep 2006,Dec 2018,"£134,950","£160,000",3 Bedrooms,+19%
SK5,Sep 2006,Dec 2018,"£119,950","£103,750",1 Bedroom,-14%
SK5,Sep 2006,Dec 2018,"£125,000","£148,500",All,+19%
SK5,Sep 2006,Dec 2018,"£114,950","£137,475",2 Bedrooms,+20%
SK5,Sep 2006,Dec 2018,"£262,450","£300,000",5+ Bedrooms,+14%
SK5,Sep 2006,Dec 2018,"£195,000","£229,950",4 Bedrooms,+18%
SK6,Sep 2006,Dec 2018,"£232,950","£280,000",3 Bedrooms,+20%
SK6,Sep 2006,Dec 2018,"£161,248","£100,000",1 Bedroom,-38%
SK6,Sep 2006,Dec 2018,"£249,950","£290,000",All,+16%
SK6,Sep 2006,Dec 2018,"£179,950","£198,750",2 Bedrooms,+10%
SK6,Sep 2006,Dec 2018,"£410,000","£617,500",5+ Bedrooms,+51%
SK6,Sep 2006,Dec 2018,"£315,000","£425,000",4 Bedrooms,+35%
SK7,Sep 2006,Dec 2018,"£229,950","£302,500",3 Bedrooms,+32%
SK7,Sep 2006,Dec 2018,"£117,450","£112,475",1 Bedroom,-4%
SK7,Sep 2006,Dec 2018,"£267,950","£369,225",All,+38%
SK7,Sep 2006,Dec 2018,"£189,950","£219,975",2 Bedrooms,+16%
SK7,Sep 2006,Dec 2018,"£560,000","£725,000",5+ Bedrooms,+29%
SK7,Sep 2006,Dec 2018,"£369,950","£545,000",4 Bedrooms,+47%
SK8,Sep 2006,Dec 2018,"£239,950","£297,475",3 Bedrooms,+24%
SK8,Sep 2006,Dec 2018,"£110,000","£135,000",1 Bedroom,+23%
SK8,Sep 2006,Dec 2018,"£269,950","£325,000",All,+20%
SK8,Sep 2006,Dec 2018,"£194,950","£210,000",2 Bedrooms,+8%
SK8,Sep 2006,Dec 2018,"£449,950","£639,950",5+ Bedrooms,+42%
SK8,Sep 2006,Dec 2018,"£339,950","£415,000",4 Bedrooms,+22%
SK9,Sep 2006,Dec 2018,"£279,950","£399,950",3 Bedrooms,+43%
SK9,Sep 2006,Dec 2018,"£148,000","£122,500",1 Bedroom,-17%
SK9,Sep 2006,Dec 2018,"£298,950","£489,950",All,+64%
SK9,Sep 2006,Dec 2018,"£228,250","£250,000",2 Bedrooms,+10%
SK9,Sep 2006,Dec 2018,"£795,000","£1,039,750",5+ Bedrooms,+31%
SK9,Sep 2006,Dec 2018,"£429,750","£649,950",4 Bedrooms,+51%
SL0,Sep 2006,Dec 2018,"£360,000","£525,000",3 Bedrooms,+46%
SL0,Sep 2006,Dec 2018,-,"£275,000",1 Bedroom,-
SL0,Sep 2006,Dec 2018,"£499,950","£550,000",All,+10%
SL0,Sep 2006,Dec 2018,"£360,000","£385,000",2 Bedrooms,+7%
SL0,Sep 2006,Dec 2018,"£785,000","£950,000",5+ Bedrooms,+21%
SL0,Sep 2006,Dec 2018,"£437,475","£825,000",4 Bedrooms,+89%
SL1,Sep 2006,Dec 2018,"£229,950","£389,950",3 Bedrooms,+70%
SL1,Sep 2006,Dec 2018,"£134,950","£225,000",1 Bedroom,+67%
SL1,Sep 2006,Dec 2018,"£214,950","£309,950",All,+44%
SL1,Sep 2006,Dec 2018,"£179,950","£270,000",2 Bedrooms,+50%
SL1,Sep 2006,Dec 2018,"£399,950","£812,250",5+ Bedrooms,+103%
SL1,Sep 2006,Dec 2018,"£315,000","£497,500",4 Bedrooms,+58%
SL2,Sep 2006,Dec 2018,"£217,475","£399,725",3 Bedrooms,+84%
SL2,Sep 2006,Dec 2018,"£122,000","£254,950",1 Bedroom,+109%
SL2,Sep 2006,Dec 2018,"£239,950","£382,475",All,+59%
SL2,Sep 2006,Dec 2018,"£177,475","£300,000",2 Bedrooms,+69%
SL2,Sep 2006,Dec 2018,"£795,000","£1,475,000",5+ Bedrooms,+86%
SL2,Sep 2006,Dec 2018,"£499,950","£650,000",4 Bedrooms,+30%
SL3,Sep 2006,Dec 2018,"£275,000","£450,000",3 Bedrooms,+64%
SL3,Sep 2006,Dec 2018,"£129,950","£205,000",1 Bedroom,+58%
SL3,Sep 2006,Dec 2018,"£275,000","£395,000",All,+44%
SL3,Sep 2006,Dec 2018,"£184,950","£290,000",2 Bedrooms,+57%
SL3,Sep 2006,Dec 2018,"£554,975","£825,000",5+ Bedrooms,+49%
SL3,Sep 2006,Dec 2018,"£389,950","£647,500",4 Bedrooms,+66%
SL4,Sep 2006,Dec 2018,"£315,000","£487,500",3 Bedrooms,+55%
SL4,Sep 2006,Dec 2018,"£220,950","£240,000",1 Bedroom,+9%
SL4,Sep 2006,Dec 2018,"£339,973","£500,000",All,+47%
SL4,Sep 2006,Dec 2018,"£279,950","£400,000",2 Bedrooms,+43%
SL4,Sep 2006,Dec 2018,"£795,000","£1,600,000",5+ Bedrooms,+101%
SL4,Sep 2006,Dec 2018,"£587,475","£750,000",4 Bedrooms,+28%
SL5,Sep 2006,Dec 2018,"£350,000","£599,950",3 Bedrooms,+71%
SL5,Sep 2006,Dec 2018,"£169,950","£305,000",1 Bedroom,+79%
SL5,Sep 2006,Dec 2018,"£375,000","£650,000",All,+73%
SL5,Sep 2006,Dec 2018,"£310,000","£437,475",2 Bedrooms,+41%
SL5,Sep 2006,Dec 2018,"£925,000","£2,250,000",5+ Bedrooms,+143%
SL5,Sep 2006,Dec 2018,"£462,500","£800,000",4 Bedrooms,+73%
SL6,Sep 2006,Dec 2018,"£350,000","£485,000",3 Bedrooms,+39%
SL6,Sep 2006,Dec 2018,"£159,950","£240,000",1 Bedroom,+50%
SL6,Sep 2006,Dec 2018,"£389,950","£475,000",All,+22%
SL6,Sep 2006,Dec 2018,"£295,000","£370,000",2 Bedrooms,+25%
SL6,Sep 2006,Dec 2018,"£679,950","£1,437,475",5+ Bedrooms,+111%
SL6,Sep 2006,Dec 2018,"£465,000","£685,000",4 Bedrooms,+47%
SL7,Sep 2006,Dec 2018,"£332,000","£535,000",3 Bedrooms,+61%
SL7,Sep 2006,Dec 2018,"£180,000","£332,475",1 Bedroom,+85%
SL7,Sep 2006,Dec 2018,"£395,000","£565,000",All,+43%
SL7,Sep 2006,Dec 2018,"£299,950","£479,950",2 Bedrooms,+60%
SL7,Sep 2006,Dec 2018,"£885,000","£1,345,000",5+ Bedrooms,+52%
SL7,Sep 2006,Dec 2018,"£494,950","£775,000",4 Bedrooms,+57%
SL8,Sep 2006,Dec 2018,"£310,000","£505,000",3 Bedrooms,+63%
SL8,Sep 2006,Dec 2018,"£162,475","£345,000",1 Bedroom,+112%
SL8,Sep 2006,Dec 2018,"£372,475","£595,000",All,+60%
SL8,Sep 2006,Dec 2018,"£289,950","£415,000",2 Bedrooms,+43%
SL8,Sep 2006,Dec 2018,"£995,000","£1,499,950",5+ Bedrooms,+51%
SL8,Sep 2006,Dec 2018,"£597,475","£700,000",4 Bedrooms,+17%
SL9,Sep 2006,Dec 2018,"£375,000","£600,000",3 Bedrooms,+60%
SL9,Sep 2006,Dec 2018,"£184,950","£350,000",1 Bedroom,+89%
SL9,Sep 2006,Dec 2018,"£475,000","£700,000",All,+47%
SL9,Sep 2006,Dec 2018,"£262,475","£485,000",2 Bedrooms,+85%
SL9,Sep 2006,Dec 2018,"£945,000","£1,595,000",5+ Bedrooms,+69%
SL9,Sep 2006,Dec 2018,"£577,475","£825,000",4 Bedrooms,+43%
SL95,May 2010,Sep 2017,-,-,3 Bedrooms,-
SL95,May 2010,Sep 2017,-,-,1 Bedroom,-
SL95,May 2010,Sep 2017,"£309,950","£350,000",All,+13%
SL95,May 2010,Sep 2017,-,"£350,000",2 Bedrooms,-
SL95,May 2010,Sep 2017,-,-,5+ Bedrooms,-
SL95,May 2010,Sep 2017,"£309,950",-,4 Bedrooms,-
SM1,Sep 2006,Dec 2018,"£253,725","£425,000",3 Bedrooms,+68%
SM1,Sep 2006,Dec 2018,"£144,975","£217,500",1 Bedroom,+50%
SM1,Sep 2006,Dec 2018,"£224,925","£325,000",All,+44%
SM1,Sep 2006,Dec 2018,"£192,500","£300,000",2 Bedrooms,+56%
SM1,Sep 2006,Dec 2018,"£517,500","£700,000",5+ Bedrooms,+35%
SM1,Sep 2006,Dec 2018,"£415,000","£550,000",4 Bedrooms,+33%
SM2,Sep 2006,Dec 2018,"£359,950","£447,500",3 Bedrooms,+24%
SM2,Sep 2006,Dec 2018,"£154,000","£230,000",1 Bedroom,+49%
SM2,Sep 2006,Dec 2018,"£314,950","£337,500",All,+7%
SM2,Sep 2006,Dec 2018,"£199,475","£310,000",2 Bedrooms,+55%
SM2,Sep 2006,Dec 2018,"£625,000","£1,075,000",5+ Bedrooms,+72%
SM2,Sep 2006,Dec 2018,"£492,475","£800,000",4 Bedrooms,+62%
SM3,Sep 2006,Dec 2018,"£264,950","£460,000",3 Bedrooms,+74%
SM3,Sep 2006,Dec 2018,"£152,450","£250,000",1 Bedroom,+64%
SM3,Sep 2006,Dec 2018,"£265,000","£435,000",All,+64%
SM3,Sep 2006,Dec 2018,"£205,000","£350,000",2 Bedrooms,+71%
SM3,Sep 2006,Dec 2018,"£349,950","£565,000",5+ Bedrooms,+61%
SM3,Sep 2006,Dec 2018,"£346,250","£600,000",4 Bedrooms,+73%
SM4,Sep 2006,Dec 2018,"£279,975","£450,000",3 Bedrooms,+61%
SM4,Sep 2006,Dec 2018,"£149,950","£263,500",1 Bedroom,+76%
SM4,Sep 2006,Dec 2018,"£249,950","£425,000",All,+70%
SM4,Sep 2006,Dec 2018,"£192,475","£350,000",2 Bedrooms,+82%
SM4,Sep 2006,Dec 2018,"£449,950","£600,000",5+ Bedrooms,+33%
SM4,Sep 2006,Dec 2018,"£350,000","£575,000",4 Bedrooms,+64%
SM5,Sep 2006,Dec 2018,"£229,950","£400,000",3 Bedrooms,+74%
SM5,Sep 2006,Dec 2018,"£135,225","£240,000",1 Bedroom,+77%
SM5,Sep 2006,Dec 2018,"£217,500","£385,000",All,+77%
SM5,Sep 2006,Dec 2018,"£184,950","£315,000",2 Bedrooms,+70%
SM5,Sep 2006,Dec 2018,"£499,950","£845,000",5+ Bedrooms,+69%
SM5,Sep 2006,Dec 2018,"£361,225","£650,000",4 Bedrooms,+80%
SM6,Sep 2006,Dec 2018,"£269,950","£475,000",3 Bedrooms,+76%
SM6,Sep 2006,Dec 2018,"£135,975","£210,000",1 Bedroom,+54%
SM6,Sep 2006,Dec 2018,"£219,950","£330,000",All,+50%
SM6,Sep 2006,Dec 2018,"£169,950","£299,950",2 Bedrooms,+76%
SM6,Sep 2006,Dec 2018,"£499,950","£725,000",5+ Bedrooms,+45%
SM6,Sep 2006,Dec 2018,"£404,950","£625,000",4 Bedrooms,+54%
SM7,Sep 2006,Dec 2018,"£337,000","£525,000",3 Bedrooms,+56%
SM7,Sep 2006,Dec 2018,"£204,950","£245,000",1 Bedroom,+20%
SM7,Sep 2006,Dec 2018,"£329,950","£532,475",All,+61%
SM7,Sep 2006,Dec 2018,"£245,950","£350,000",2 Bedrooms,+42%
SM7,Sep 2006,Dec 2018,"£465,000","£880,000",5+ Bedrooms,+89%
SM7,Sep 2006,Dec 2018,"£465,000","£699,950",4 Bedrooms,+51%
SN1,Sep 2006,Dec 2018,"£177,995","£235,000",3 Bedrooms,+32%
SN1,Sep 2006,Dec 2018,"£105,000","£115,000",1 Bedroom,+10%
SN1,Sep 2006,Dec 2018,"£159,950","£190,000",All,+19%
SN1,Sep 2006,Dec 2018,"£139,950","£165,000",2 Bedrooms,+18%
SN1,Sep 2006,Dec 2018,"£377,475","£432,500",5+ Bedrooms,+15%
SN1,Sep 2006,Dec 2018,"£322,500","£350,000",4 Bedrooms,+9%
SN10,Sep 2006,Dec 2018,"£211,000","£275,000",3 Bedrooms,+30%
SN10,Sep 2006,Dec 2018,"£107,500","£123,750",1 Bedroom,+15%
SN10,Sep 2006,Dec 2018,"£235,000","£300,000",All,+28%
SN10,Sep 2006,Dec 2018,"£155,000","£200,000",2 Bedrooms,+29%
SN10,Sep 2006,Dec 2018,"£435,000","£560,000",5+ Bedrooms,+29%
SN10,Sep 2006,Dec 2018,"£329,950","£450,000",4 Bedrooms,+36%
SN11,Sep 2006,Dec 2018,"£172,950","£259,950",3 Bedrooms,+50%
SN11,Sep 2006,Dec 2018,"£99,950","£120,000",1 Bedroom,+20%
SN11,Sep 2006,Dec 2018,"£179,473","£290,000",All,+62%
SN11,Sep 2006,Dec 2018,"£145,000","£178,500",2 Bedrooms,+23%
SN11,Sep 2006,Dec 2018,"£335,000","£650,000",5+ Bedrooms,+94%
SN11,Sep 2006,Dec 2018,"£264,950","£390,000",4 Bedrooms,+47%
SN12,Sep 2006,Dec 2018,"£162,225","£250,000",3 Bedrooms,+54%
SN12,Sep 2006,Dec 2018,"£126,250","£112,500",1 Bedroom,-11%
SN12,Sep 2006,Dec 2018,"£188,950","£289,950",All,+53%
SN12,Sep 2006,Dec 2018,"£139,950","£195,000",2 Bedrooms,+39%
SN12,Sep 2006,Dec 2018,"£425,000","£440,995",5+ Bedrooms,+4%
SN12,Sep 2006,Dec 2018,"£272,475","£360,000",4 Bedrooms,+32%
SN13,Sep 2006,Dec 2018,"£225,000","£309,500",3 Bedrooms,+38%
SN13,Sep 2006,Dec 2018,"£125,000","£142,500",1 Bedroom,+14%
SN13,Sep 2006,Dec 2018,"£243,000","£348,000",All,+43%
SN13,Sep 2006,Dec 2018,"£189,950","£250,000",2 Bedrooms,+32%
SN13,Sep 2006,Dec 2018,"£540,000","£617,000",5+ Bedrooms,+14%
SN13,Sep 2006,Dec 2018,"£329,950","£410,000",4 Bedrooms,+24%
SN14,Sep 2006,Dec 2018,"£210,000","£285,000",3 Bedrooms,+36%
SN14,Sep 2006,Dec 2018,-,"£164,750",1 Bedroom,-
SN14,Sep 2006,Dec 2018,"£289,950","£382,475",All,+32%
SN14,Sep 2006,Dec 2018,"£157,500","£215,000",2 Bedrooms,+37%
SN14,Sep 2006,Dec 2018,"£637,500","£895,000",5+ Bedrooms,+40%
SN14,Sep 2006,Dec 2018,"£345,000","£470,000",4 Bedrooms,+36%
SN15,Sep 2006,Dec 2018,"£199,950","£277,973",3 Bedrooms,+39%
SN15,Sep 2006,Dec 2018,"£117,000","£160,000",1 Bedroom,+37%
SN15,Sep 2006,Dec 2018,"£217,500","£290,000",All,+33%
SN15,Sep 2006,Dec 2018,"£151,995","£197,500",2 Bedrooms,+30%
SN15,Sep 2006,Dec 2018,"£500,000","£707,500",5+ Bedrooms,+42%
SN15,Sep 2006,Dec 2018,"£330,000","£425,000",4 Bedrooms,+29%
SN16,Sep 2006,Dec 2018,"£264,950","£346,975",3 Bedrooms,+31%
SN16,Sep 2006,Dec 2018,"£154,950","£155,000",1 Bedroom,+0%
SN16,Sep 2006,Dec 2018,"£295,000","£372,475",All,+26%
SN16,Sep 2006,Dec 2018,"£225,000","£275,000",2 Bedrooms,+22%
SN16,Sep 2006,Dec 2018,"£537,500","£860,000",5+ Bedrooms,+60%
SN16,Sep 2006,Dec 2018,"£379,000","£509,950",4 Bedrooms,+35%
SN2,Sep 2006,Dec 2018,"£149,995","£217,500",3 Bedrooms,+45%
SN2,Sep 2006,Dec 2018,"£112,000","£142,500",1 Bedroom,+27%
SN2,Sep 2006,Dec 2018,"£140,975","£200,000",All,+42%
SN2,Sep 2006,Dec 2018,"£129,950","£175,000",2 Bedrooms,+35%
SN2,Sep 2006,Dec 2018,"£179,995","£350,000",5+ Bedrooms,+94%
SN2,Sep 2006,Dec 2018,"£203,498","£300,000",4 Bedrooms,+47%
SN25,Sep 2006,Dec 2018,"£182,950","£250,000",3 Bedrooms,+37%
SN25,Sep 2006,Dec 2018,"£111,473","£123,748",1 Bedroom,+11%
SN25,Sep 2006,Dec 2018,"£189,950","£290,000",All,+53%
SN25,Sep 2006,Dec 2018,"£139,995","£160,000",2 Bedrooms,+14%
SN25,Sep 2006,Dec 2018,"£329,995","£400,000",5+ Bedrooms,+21%
SN25,Sep 2006,Dec 2018,"£244,995","£362,500",4 Bedrooms,+48%
SN26,Sep 2006,Dec 2018,"£255,000","£305,000",3 Bedrooms,+20%
SN26,Sep 2006,Dec 2018,-,-,1 Bedroom,-
SN26,Sep 2006,Dec 2018,"£365,000","£415,950",All,+14%
SN26,Sep 2006,Dec 2018,-,"£299,950",2 Bedrooms,-
SN26,Sep 2006,Dec 2018,"£450,000","£465,000",5+ Bedrooms,+3%
SN26,Sep 2006,Dec 2018,"£430,000","£424,950",4 Bedrooms,-1%
SN3,Sep 2006,Dec 2018,"£175,950","£259,950",3 Bedrooms,+48%
SN3,Sep 2006,Dec 2018,"£93,950","£130,000",1 Bedroom,+38%
SN3,Sep 2006,Dec 2018,"£179,950","£255,000",All,+42%
SN3,Sep 2006,Dec 2018,"£139,995","£189,000",2 Bedrooms,+35%
